"zip","renter","hs_graduate","college_graduate","median_household_income"
"15131","0.1739610150790732","0.404578979717271","0.16118623232944068","53186.0"
"15132","0.44808982210557013","0.4571767653458166","0.08070152304344959","26527.0"
"15133","0.1664270883245488","0.4261139896373057","0.10341968911917099","48634.0"
"15135","0.18753530408585953","0.41170431211498976","0.14296714579055442","55369.0"
"15136","0.34041662791779037","0.39820109219402505","0.17507227754577578","46167.0"
"15137","0.2552004058853374","0.43760195758564435","0.11582381729200653","42672.0"
"15139","0.2986167615947925","0.23525896414342629","0.25916334661354584","59893.0"
"15140","0.4412669126691267","0.42971887550200805","0.12628290941543954","29537.0"
"15142","0.17820206841686556","","","151589.0"
"15143","0.14158504007123776","0.1882378822321625","0.30717899831341205","91735.0"
"15144","0.30340632603406326","0.43692111146598533","0.12392206962631747","49965.0"
"15145","0.5053763440860215","0.42136498516320475","0.11889218595450049","37962.0"
"15146","0.2752654771364589","0.27387562465297055","0.23648898759948178","58599.0"
"15147","0.2651716564559011","0.3410292693825873","0.17412675951441126","46639.0"
"15148","0.6166532582461786","0.47079037800687284","0.08075601374570447","29568.0"
"15201","0.4310883990542293","0.25412476813433565","0.25695596993068437","49113.0"
"15202","0.39220475785896347","0.3008782763825992","0.22547001509537531","45204.0"
"15203","0.5730956927646934","0.2739525820071452","0.2567392010392985","47513.0"
"15204","0.3435596661403113","0.3745218692832197","0.13420921337102942","41229.0"
"15205","0.39856226397925293","0.3288921336010221","0.2443268236296161","53459.0"
"15206","0.5461773034197343","0.2591691798813114","0.2097966728280961","35730.0"
"15207","0.3346658555661771","0.37902483900643974","0.13810947562097517","39886.0"
"15208","0.4976190476190476","0.24491626794258373","0.18136961722488038","32020.0"
"15209","0.19034615693518592","0.3563007030827474","0.17555435370470523","51079.0"
"15210","0.4098058398555087","0.4317200381358309","0.09836801076776401","34677.0"
"15211","0.49977019946686274","0.28794005708848713","0.23882017126546146","49123.0"
"15212","0.4409487854173817","0.34672795826661845","0.18325499715923765","40097.0"
"15213","0.7553875844322934","0.15582558970693353","0.23707410054801048","19598.0"
"15214","0.3677703566860878","0.37081914680552774","0.16953735229321049","38257.0"
"15215","0.27276373846770957","0.23763134851138354","0.2454028021015762","63739.0"
"15216","0.33171270718232043","0.2577063895122239","0.2614267154836424","53054.0"
"15217","0.42902638762511375","0.12222680837890827","0.25415333814879787","68017.0"
"15218","0.3890400882677455","0.24954792043399637","0.21804511278195488","46576.0"
"15219","0.704990719736028","0.3909384367074014","0.08519714088079318","20423.0"
"15220","0.34174656347464477","0.25575900767867693","0.26919669226225634","63810.0"
"15221","0.4679860681618437","0.2914722654224987","0.19993087955762917","39135.0"
"15222","0.7823079723334547","0.12424849699398798","0.25250501002004005","78558.0"
"15223","0.28079763663220086","0.3556541875723659","0.1628714781937476","49283.0"
"15224","0.5787317073170731","0.29900698786318497","0.20926811327694006","40452.0"
"15225","0.47518382352941174","","","41875.0"
"15226","0.26901062959934585","0.34623676989415914","0.18659349274794199","50356.0"
"15227","0.25911180281588186","0.3488833027168133","0.19404428115633762","53820.0"
"15228","0.2065403492751969","0.11921866171603843","0.3264185971426265","78763.0"
"15229","0.17556920852909288","0.27696482217269114","0.2572923732919857","60057.0"
"15232","0.7063615560640732","0.07517422597966411","0.35382154689820633","51074.0"
"15233","0.39842381786339753","0.4184549356223176","0.10434549356223176","41048.0"
"15234","0.2855378804387303","0.3364191816330309","0.22319940751712647","54528.0"
"15235","0.20225190153919867","0.27490486681353893","0.1950731023432806","52930.0"
"15236","0.197219011355137","0.3363767853914301","0.20475501717591754","60854.0"
"15237","0.17267858452960308","0.2154717100477561","0.29649894051045256","73987.0"
"15238","0.19485642158409594","0.1651145757036727","0.25646123260437376","82730.0"
"15239","0.15033418055163325","0.30378343118069145","0.2213307240704501","67009.0"
"15241","0.10508744830335343","0.12519561815336464","0.34827144686299616","107514.0"
"15243","0.0979129490263015","0.19266503667481663","0.3093398533007335","79260.0"
"15260","","","",""
"15290","","","",""
"15301","0.2794947769102667","0.4072081764389457","0.15577135415192095","51685.0"
"15310","","","","29554.0"
"15311","0.12987934705464868","0.4247211895910781","0.16171003717472118","66141.0"
"15312","0.14978331527627303","0.45200764818355643","0.13422562141491395","64427.0"
"15313","","","","52292.0"
"15314","0.24575398867730314","0.42333333333333334","0.1514814814814815","49569.0"
"15315","","","","38125.0"
"15316","","","","38750.0"
"15317","0.1436109645346738","0.2551575984295715","0.28860328160302234","73767.0"
"15320","0.23024193548387098","0.4379391100702576","0.17300936768149883","42934.0"
"15321","0.06459948320413436","0.3225806451612903","0.22001654259718775","70469.0"
"15322","0.15814558058925476","0.5139732685297691","0.09842041312272175","42348.0"
"15323","0.20616955170883267","0.5234375","0.10997596153846154","51849.0"
"15324","","","","32833.0"
"15325","","","",""
"15327","0.14705882352941177","0.5158730158730159","0.05853174603174603","42614.0"
"15329","0.1700996677740864","0.47262247838616717","0.12680115273775217","59583.0"
"15330","0.07902298850574713","0.35073409461663946","0.20181775809834537","77332.0"
"15331","","","","47708.0"
"15332","0.10496671786994367","0.47854462391907326","0.14047968673519334","59375.0"
"15333","0.1794871794871795","0.5332933413317337","0.09238152369526095","58219.0"
"15334","","","","76500.0"
"15337","","","","56111.0"
"15338","0.15898463593854376","0.484070796460177","0.11327433628318584","47500.0"
"15340","0.311406578026592","0.47155255544840885","0.19768563162970107","74375.0"
"15341","","","","52109.0"
"15342","0.21430018229694145","0.4","0.16527777777777777","50128.0"
"15344","0.20014194464158977","0.4613259668508287","0.15930018416206262","51442.0"
"15345","0.26423544465770954","0.48333333333333334","0.08508771929824561","40813.0"
"15346","","","","31719.0"
"15347","","","",""
"15348","","","","45288.0"
"15349","0.2281303602058319","0.5397398843930635","0.0838150289017341","54844.0"
"15350","","","","55972.0"
"15351","","","","31163.0"
"15352","","","","45521.0"
"15353","","","","73125.0"
"15357","0.13471177944862156","0.327150084317032","0.15598650927487354","44592.0"
"15358","","","","31791.0"
"15359","","","","72500.0"
"15360","0.10519951632406288","0.46172638436482083","0.15390879478827363","63571.0"
"15361","","","",""
"15362","","","","44286.0"
"15363","","","","40529.0"
"15364","","","","60938.0"
"15366","","","",""
"15367","0.07006795143143589","0.11429095578792882","0.41863878187488535","127353.0"
"15368","","","",""
"15370","0.30047296670685336","0.46543951915852744","0.11373027798647634","50920.0"
"15376","0.19393139841688653","0.5328330206378987","0.15103189493433397","52721.0"
"15377","","","","55625.0"
"15378","","","",""
"15379","","","","48750.0"
"15380","","","","48750.0"
"15401","0.3253952503803665","0.4727970983571581","0.12293577981651377","35079.0"
"15410","","","","40655.0"
"15411","","","","50804.0"
"15412","","","","55859.0"
"15413","","","","36297.0"
"15417","0.2744862396346593","0.46810664866689167","0.12807964900438745","38665.0"
"15419","0.49714285714285716","0.4175143741707209","0.15789473684210525","29375.0"
"15420","","","",""
"15421","","","",""
"15422","","","","14107.0"
"15423","0.16339285714285715","0.4449204406364749","0.14626682986536108","56250.0"
"15424","0.22876447876447875","0.4978381717109327","0.09635577516985794","32054.0"
"15425","0.2633162645832234","0.5043223443223444","0.08688644688644688","37488.0"
"15427","0.1766211604095563","","","51458.0"
"15428","0.177319587628866","0.5598904859685148","0.06981519507186858","49643.0"
"15429","","","","77500.0"
"15430","","","",""
"15431","0.17206132879045996","0.5797788309636651","0.08530805687203792","34844.0"
"15432","","","","34000.0"
"15433","","","","44063.0"
"15434","","","","32083.0"
"15435","","","","39453.0"
"15436","0.2495921696574225","0.4994356659142212","0.11681715575620767","38576.0"
"15437","0.16869381279746165","0.44945745288406624","0.1267846944603084","44085.0"
"15438","0.10771543086172344","0.43669250645994834","0.1020671834625323","46042.0"
"15440","","","","52548.0"
"15442","0.04880952380952381","0.5270607826810991","0.049125728559533725","43250.0"
"15443","","","",""
"15444","","","","21534.0"
"15445","0.1892783505154639","0.5270562770562771","0.0633116883116883","49856.0"
"15446","","","",""
"15447","","","",""
"15448","","","","18750.0"
"15449","","","","41850.0"
"15450","","0.5936830835117773","0.0053533190578158455",""
"15451","0.1588613406795225","","","45506.0"
"15454","","","",""
"15455","","","","42031.0"
"15456","0.2711488732914666","0.5018162947586923","0.07057602490918526","39306.0"
"15458","0.28656597774244835","0.44946957007258515","0.06532663316582915","35000.0"
"15459","0.24611801242236025","0.5480176211453744","0.03788546255506608","40234.0"
"15460","","","","27212.0"
"15461","0.34791612736215377","0.5844294347671525","0.08282971916103804","31875.0"
"15462","","","",""
"15463","","","",""
"15464","0.16685912240184758","0.5684754521963824","0.07062876830318691","51038.0"
"15466","","","","47813.0"
"15467","","","","31875.0"
"15468","0.281541066892464","0.4631519274376417","0.07766439909297052","36429.0"
"15469","0.138268156424581","0.536249251048532","0.04074295985620132","55283.0"
"15470","","","","57851.0"
"15472","","","",""
"15473","0.2117924528301887","0.44846705805609915","0.15362035225048923","51531.0"
"15474","0.25827455236028213","0.4652329749103943","0.0910394265232975","44194.0"
"15475","0.2578947368421053","","","46667.0"
"15476","","","",""
"15477","","","","47434.0"
"15478","0.24314497803363128","0.5423230413778618","0.09157739970594413","41807.0"
"15479","0.18668596237337193","0.41483516483516486","0.08516483516483517","39361.0"
"15480","0.2862476664592408","0.5207193119624707","0.10633307271305707","42885.0"
"15482","","","","41382.0"
"15483","","","","41429.0"
"15484","","","",""
"15486","0.12954253954681488","0.5321670428893905","0.15293453724604966","55600.0"
"15489","","","","43036.0"
"15490","","","","29313.0"
"15492","","","","26875.0"
"15501","0.2630593132154006","0.47419950244763664","0.10360324211540005","43855.0"
"15502","","","","105800.0"
"15510","","0.4180952380952381","0.03571428571428571",""
"15520","","","","52679.0"
"15521","0.1455919395465995","0.625","0.07698170731707317","48542.0"
"15522","0.20750901257363932","0.45906567992599445","0.11366790009250693","48634.0"
"15530","0.17520858164481526","0.5302911093627065","0.07789142407553108","43568.0"
"15531","0.2032927702219041","0.4412344057780696","0.12245567957977675","43958.0"
"15532","","","","37083.0"
"15533","0.2841880341880342","","","36061.0"
"15534","","","","43452.0"
"15535","0.0834186284544524","0.5092961487383798","0.07768924302788845","41842.0"
"15536","","","","56250.0"
"15537","0.18407828616768052","0.5321020228671943","0.079155672823219","43958.0"
"15538","","","","46250.0"
"15539","","","","49688.0"
"15540","","","","44583.0"
"15541","0.09686074590823719","0.4958206686930091","0.11208206686930092","55842.0"
"15542","0.08566275924256087","","","48828.0"
"15544","","","","28542.0"
"15545","0.16968641114982577","0.5346341463414634","0.05170731707317073","40800.0"
"15546","","","","60369.0"
"15547","","","","40625.0"
"15550","0.18238600874453467","0.4521452145214521","0.07838283828382839","41250.0"
"15551","","","","46250.0"
"15552","0.18376881813462537","0.511304757418747","0.07418747056052756","47003.0"
"15554","0.14334038054968287","0.5548172757475083","0.09579180509413067","46500.0"
"15555","","","","27188.0"
"15557","0.14235397710595832","0.525","0.09475806451612903","48203.0"
"15558","0.20597014925373133","0.4690721649484536","0.08118556701030928","39917.0"
"15559","0.0968068930562595","0.500992720052945","0.05823957643944408","41989.0"
"15560","","","","70625.0"
"15561","","","","56429.0"
"15562","","","","54063.0"
"15563","0.11408761424519383","0.5098374679213002","0.08297690333618478","44659.0"
"15564","","","","41932.0"
"15601","0.24059769770145112","0.34304418985270047","0.20156651858779517","52145.0"
"15610","0.08113311331133113","0.3997793306362633","0.11769032732622288","52275.0"
"15611","","","","42946.0"
"15612","","","",""
"15613","0.16902928689645247","0.44240542066629024","0.1248823640127988","52155.0"
"15615","","","","91607.0"
"15616","","","",""
"15617","","","","42143.0"
"15618","0.194104134762634","0.5309360126916975","0.060814383923849816","45227.0"
"15620","0.4951550387596899","","","41802.0"
"15621","","","",""
"15622","0.17846153846153845","0.4418811002661934","0.0709849157054126","43750.0"
"15623","","","","52011.0"
"15624","","","","28309.0"
"15625","","","",""
"15626","0.2062551103843009","0.36012526096033404","0.15683716075156576","54890.0"
"15627","0.20900371287128713","0.42976266837716487","0.09001496685909771","46445.0"
"15628","","","","36154.0"
"15629","","","","40163.0"
"15631","0.23026926648096566","","","37083.0"
"15632","0.19218784776318718","0.29910714285714285","0.20073891625615764","62715.0"
"15633","","","","68594.0"
"15634","","","","58125.0"
"15635","","","",""
"15636","0.06737053795877325","0.256353591160221","0.27440147329650094","102539.0"
"15637","0.18946824987093444","0.4874260355029586","0.1863905325443787","55446.0"
"15638","","","","51304.0"
"15639","0.17349185380889476","0.45639187574671447","0.16427718040621267","68500.0"
"15640","","","","53214.0"
"15641","","","","42083.0"
"15642","0.11877480548018925","0.3292866120972439","0.2310923081639535","67266.0"
"15644","0.23998916282850177","0.42438326778691454","0.1672506256703611","51547.0"
