"zip","renter","mortgage","hs_graduate","college_graduate","median_income","household_size"
"29353","0.21703670140462167","0.4192546583850932","0.37012987012987014","0.05779220779220779","20765.0","2.58"
"29355","0.10926829268292683","","","","22782.0","2.4"
"29356","0.17459727385377943","0.49691917361362814","0.3221017514595496","0.13194328607172645","","2.42"
"29360","0.31363707044005595","0.4644398573841246","0.35267729991455427","0.10324693819424666","19931.0","2.43"
"29364","","","","","","2.55"
"29365","0.12644259971654181","0.6653349723417332","0.26282798833819243","0.1686588921282799","","2.74"
"29368","","","","","",""
"29369","0.18949506674405106","0.7308411214953271","0.17236856487047764","0.2419936605093453","","2.72"
"29370","","","","","18587.0","3.04"
"29372","0.26384767556874383","0.40946843853820597","0.403125","0.04375","","2.51"
"29373","","","","","12232.0","3.26"
"29374","0.19961489088575096","0.5241855873642646","0.32760180995475113","0.11357466063348416","","2.53"
"29375","","","","","","3.32"
"29376","0.1886977886977887","0.7402482269503546","0.32235863095238093","0.1480654761904762","","2.87"
"29377","0.4090909090909091","","","","20523.0","3.12"
"29378","","","","","15761.0","2.88"
"29379","0.30629765602937026","0.480859010270775","0.3703046664095642","0.09247975318164288","20877.0","2.31"
"29384","0.22360388876328283","0.4458077709611452","0.35452793834296725","0.08156711624919717","","2.4"
"29385","0.29329910834909484","0.6096230158730159","0.36316297010607523","0.076374156219865","","2.66"
"29388","0.2838680926916221","0.6222587719298246","0.3646004942339374","0.10059719934102142","","2.67"
"29401","0.5435761283619993","0.6191737288135594","0.062423285989829914","0.40540066631597405","","2.12"
"29403","0.6715342584981384","0.6230591344565577","0.2214581542549035","0.2525591935609909","","2.44"
"29404","1.0","","","","","3.21"
"29405","0.5695920889987639","0.5276288179062718","0.3346107903643241","0.0885924746167629","15819.0","2.54"
"29406","0.6194307553052398","0.615218951902369","0.31963422324994745","0.1316480975404667","","2.64"
"29407","0.435885196014082","0.6232166808925741","0.2148841391147983","0.2716907106951653","","2.22"
"29409","","","","","2818.0","2.37"
"29410","0.3920353982300885","0.7158806106174527","0.2815190651906519","0.19388068880688808","30386.0","2.67"
"29412","0.28177870140942635","0.6708619043485808","0.17994131209390066","0.2992733878292461","","2.3"
"29414","0.3157536484426051","0.7809145129224652","0.1800827466066633","0.3136749655222472","35297.0","2.35"
"29418","0.5057258197396606","0.680593849416755","0.3094926859632742","0.13532524120759415","23223.0","2.54"
"29420","0.35757258697358096","0.8056564112363844","0.23596594448674466","0.1885512563161902","","2.96"
"29423","","","","","",""
"29424","","","","","2868.0",""
"29426","0.2061711079943899","","0.36050420168067226","0.08823529411764706","15437.0","2.61"
"29429","0.11127379209370425","","0.28161209068010074","0.21309823677581863","27006.0","2.75"
"29431","0.24719271623672232","0.4930332261521972","0.43129520052596976","0.0611439842209073","22303.0","2.91"
"29432","0.12524525833878353","","0.42477064220183486","0.11513761467889909","22963.0","2.78"
"29434","","","","","","2.88"
"29435","0.12110280855449626","0.46232626188734455","0.44600431965442766","0.03959683225341973","","2.51"
"29436","0.13148558758314857","0.4519298245614035","0.4158892566957568","0.0767378874510984","","2.73"
"29437","0.11315789473684211","","0.40807962529274006","0.03864168618266979","20995.0","2.55"
"29438","0.10264765784114054","0.5297397769516728","0.24211502782931354","0.23515769944341372","","2.08"
"29439","0.3615916955017301","","0.06878850102669405","0.3444558521560575","37115.0","2.23"
"29440","0.26874883112025433","0.45798719869263244","0.3604280866614461","0.10227094753328113","","2.73"
"29445","0.36995658255672426","0.7698950766747377","0.30019244919907173","0.15251599026433463","","2.78"
"29446","","","","","19906.0","2.7"
"29448","0.23796423658872076","","0.42950236966824645","0.07049763033175356","17154.0","2.46"
"29449","0.10886995740415936","0.499830220713073","0.3213144682793245","0.13175110299710938","","2.28"
"29450","0.11453037195611453","0.5280373831775701","0.3771612384398874","0.11097708082026538","21226.0","3.0"
"29451","0.17783985102420857","0.4686894770819884","0.07109557109557109","0.42773892773892774","43451.0","2.25"
"29452","","","","","11750.0","2.94"
"29453","0.2503192848020434","","","","23586.0","3.21"
"29455","0.226464870869203","0.624702380952381","0.21543275475262724","0.2682725233203448","","2.54"
"29456","0.3089670227896669","0.715433638126905","0.3073923810527425","0.1166552505400706","26847.0","2.91"
"29458","0.1796669588080631","","0.33897379912663755","0.13864628820960698","","2.58"
"29461","0.2349192733065776","0.6699790794979079","0.3395002611875326","0.1331621103952638","25229.0","2.63"
"29464","0.30550159048696657","0.7219609959145918","0.14614339797127418","0.34823570210675375","","2.37"
"29466","0.17339156302414632","0.7935410647957079","0.12548451875029187","0.38313174239947695","40272.0","2.73"
"29468","0.30646817248459957","","0.40465465465465467","0.05555555555555555","15324.0","2.55"
"29469","","","","","26416.0","1.97"
"29470","0.23981603153745074","0.5448717948717948","0.38485412787088763","0.09217877094972067","","2.64"
"29471","0.1735408560311284","","","","20417.0","2.39"
"29472","0.1613484302624807","0.459214501510574","0.3796768707482993","0.06561791383219955","","2.8"
"29474","0.045816733067729085","","0.3578082191780822","0.11178082191780822","23358.0","2.43"
"29475","0.22254943205721497","","0.3435114503816794","0.05578391074574281","","2.43"
"29477","0.2208261617900172","0.422790202342918","0.3492647058823529","0.10983455882352941","20859.0","2.44"
"29479","0.3266078184110971","0.3533916849015317","0.4576201278614147","0.06310579500928026","","2.92"
"29481","0.19501385041551247","","0.4597402597402597","0.04588744588744589","18838.0","2.76"
"29482","0.13917781079742447","","0.03851261620185923","0.399070385126162","51228.0","2.56"
"29483","0.30838602377163177","0.6822219723377938","0.29842344771065626","0.14559924083939008","26655.0","2.74"
"29485","0.3030995629335579","0.7743618558356077","0.26607301325009947","0.18238012179075247","31723.0","2.8"
"29487","0.09180550833049983","","0.23731884057971014","0.21829710144927536","25263.0","2.74"
"29488","0.3767078420363092","0.5129762562120376","0.3744182863399945","0.08807829181494661","","2.57"
"29492","0.23855648894222528","0.7694267515923567","0.14385830784913353","0.36952089704383284","","2.62"
"29493","","","","","30125.0","2.85"
"29501","0.35469748911331417","0.6329840546697039","0.286113142325334","0.20853553147643422","25843.0","2.44"
"29505","0.2613236329500117","0.6971261160714286","0.3041456360233653","0.16820733851301536","27341.0","2.62"
"29506","0.40882259934647414","0.5660594881254323","0.3692392676767677","0.08625315656565656","","2.64"
"29510","0.2547187099138721","0.42459928034020283","0.4188414109549756","0.07011757958130198","17022.0","2.8"
"29511","0.2225621414913958","0.5010033444816053","0.3687323943661972","0.10619718309859155","","2.67"
"29512","0.3729189086535418","0.40236537493709107","0.403844737423584","0.05325182293584739","16575.0","2.52"
"29516","","","","","20575.0","2.42"
"29518","0.1766355140186916","","","","19115.0","2.74"
"29519","","","","","9722.0","1.92"
"29520","0.37480371163454673","0.48652327797440786","0.3584204180064309","0.1102290996784566","","2.4"
"29525","0.3971631205673759","","0.46037735849056605","0.04981132075471698","16530.0","2.46"
"29526","0.33322155441483736","0.5557486508735022","0.34386658707655576","0.11647515296224444","19863.0","2.55"
"29527","0.335536246073512","0.5752155860747366","0.35933749399903986","0.0979956793086894","19071.0","2.72"
"29530","0.19085239085239086","","0.4570267131242741","0.029036004645760744","20308.0","2.4"
"29532","0.3524741317487962","0.485916880047272","0.39730736178745346","0.09947006588370094","18111.0","2.51"
"29536","0.38662247664959326","0.508479288295802","0.35845401715708886","0.0567290840328383","","2.77"
"29540","0.2405237767057202","0.42159853569249545","0.3810093279119828","0.0633819660368333","16475.0","2.83"
"29541","0.21282507223827518","0.5842251288149028","0.4223592906707787","0.08064764841942945","","2.82"
"29543","","","","","","2.13"
"29544","0.2780617073632406","0.47838412473423103","0.38253275109170304","0.0777292576419214","","2.77"
"29545","0.10759115361625822","","0.29118432769367764","0.1219946571682992","22212.0","2.93"
"29546","0.34963247043783957","","0.4536652835408022","0.07376671277086215","","2.91"
"29547","0.27941176470588236","","0.45722070844686646","0.03814713896457766","17546.0","2.85"
"29550","0.3117773019271949","0.5464697406340058","0.33664584516373275","0.14286390308536817","","2.5"
"29554","0.18626806833114323","0.42384341637010675","0.41305012224938875","0.04171760391198044","","2.66"
"29555","0.249528706083976","0.48115015974440895","0.4246575342465753","0.07561643835616438","20792.0","2.84"
"29556","0.36815796050987254","0.42995330220146766","0.3766776399088377","0.1004051658647759","","2.62"
"29560","0.40993836671802775","0.42918739635157543","0.34065934065934067","0.09901677270098323","","2.7"
"29563","0.32936034962256655","","0.4442036836403034","0.06338028169014084","16148.0","2.27"
"29564","","","","","15025.0","2.57"
"29565","0.2555996597675078","0.517223382045929","0.45330606680299934","0.07498295841854125","15007.0","2.69"
"29566","0.24123917780788032","0.5259404528436441","0.3807531380753138","0.14681054099684357","","2.25"
"29567","","","","","20948.0","2.91"
"29568","0.2576366254832108","0.5276029055690072","0.3636811994476228","0.15219964490037483","25488.0","2.52"
"29569","0.2709206349206349","0.4829097283085013","0.39452658646340344","0.08375424740563872","","2.65"
"29570","0.24588692790906372","0.35511363636363635","0.4462320067739204","0.04487722269263336","","2.39"
"29571","0.3359482521332232","0.48102288021534323","0.387181095775826","0.09012965286491008","","2.67"
"29572","0.33090379008746357","0.49662041977943794","0.23392573327553823","0.25906660887155036","27041.0","1.94"
"29574","0.2828839693341373","0.43763540699473846","0.374007818978794","0.13173794574102596","","2.58"
"29575","0.2833769633507853","0.5240613432046536","0.3016643033062169","0.20464213747294574","","2.14"
"29576","0.19590244641369386","0.525647288715193","0.29217812024012185","0.18976794194068633","","2.12"
"29577","0.5388079656604039","0.5931870291516541","0.3055237003058104","0.15749235474006115","21211.0","2.36"
"29579","0.385074281080768","0.7624493685966166","0.27198114031258186","0.20588492098140226","25469.0","2.62"
"29580","0.14597315436241612","","","","16782.0","2.48"
"29581","0.28213437027435734","0.37289433384379783","0.3076923076923077","0.13289555972482803","","2.6"
"29582","0.33073411943704834","0.5217550945474573","0.29337728498651483","0.2064728798321846","","1.98"
"29583","0.19673524910729467","0.4260606060606061","0.40108751941998966","0.053599171413775244","","2.86"
"29584","0.29719703215169","","0.5177076625885383","0.004507405022537025","22836.0","2.42"
"29585","0.2232149395825705","0.5666256662566626","0.19410681399631677","0.2751381215469613","","2.23"
"29588","0.32768682922004055","0.7050446760982875","0.31702358837755423","0.137043917142757","","2.62"
"29590","0.1621129326047359","","0.4214738246082027","0.03601200400133378","","2.57"
"29591","0.2702","0.3795830337886413","0.4196576477084484","0.03285477636664826","","2.56"
"29592","0.09421364985163205","","","","20933.0","3.1"
"29593","0.2317948717948718","","0.3274674827850038","0.056618209640397855","","2.56"
"29594","","","","","18125.0","2.26"
"29596","0.29247675401521556","","0.3298550724637681","0.0910144927536232","24583.0","2.5"
"29601","0.5828783352220047","0.6606942889137738","0.2370088719898606","0.1702961170641779","","2.02"
"29605","0.39907773761065723","0.6640689573739521","0.28992586879204696","0.17564382739855167","","2.59"
"29607","0.45881352211612336","0.682103108609441","0.21320964161116396","0.2462337456390739","","2.34"
"29609","0.38597706723940833","0.6446549773755657","0.21019361903339803","0.21263252202478722","23226.0","2.49"
"29611","0.4370177231246256","0.557533794922519","0.3450233976549766","0.09080393290919607","18557.0","2.65"
"29613","","","","","2499.0",""
"29614","","","","","","1.69"
"29615","0.40893578294750016","0.6054673925634194","0.19466729589428977","0.31992291961617114","30650.0","2.21"
"29617","0.42275915822291504","0.6011531287095133","0.3398346530041919","0.1008383791336749","","2.57"
"29620","0.2221346987002757","0.48006096012192023","0.3882137124512726","0.08621875716578767","","2.52"
"29621","0.279397338833413","0.620933393747168","0.24326647564469914","0.18517191977077363","","2.53"
"29624","0.4552356395931815","0.5134602757715037","0.37990762124711314","0.030338022254881376","14424.0","2.46"
"29625","0.3212295589467167","0.5907007203667322","0.31777304153454283","0.12257628528356812","24016.0","2.38"
"29626","0.2303058387395737","0.5951882845188284","0.35755721970256304","0.09049678303976373","20708.0","2.61"
"29627","0.2438194195628807","0.49416259817448527","0.37210844871901166","0.09178343420943537","","2.68"
"29628","0.2715798045602606","","0.369466515323496","0.06753688989784336","","2.7"
"29630","0.4949693788276465","0.5012319605772615","0.26667475139461555","0.1611690516614116","","2.44"
"29631","0.5659282700421941","0.5988175675675675","0.13370332996972756","0.2626976118398924","12753.0","2.57"
"29634","","","","","2499.0","2.29"
"29635","0.08105872622001654","","0.2523629489603025","0.15595463137996218","","2.06"
"29638","0.20440146715571858","","0.3230225364560318","0.05700397702165267","21126.0","2.48"
"29639","0.2502283105022831","","","","","2.87"
"29640","0.26931106471816285","0.5705543132870425","0.37048582801784086","0.08824516809745336","21900.0","2.59"
"29642","0.1623389694041868","0.7116664847757285","0.2687119551984417","0.1872899926953981","31234.0","2.62"
